operator,variant,N,selectivity_target,selectivity_achieved,groups_G,skew,run_id,kernel_ms,h2d_ms,d2h_ms,end2end_ms,rows_per_s,eff_GBps,correct
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,2,2.20333,0,0.011302,3.0695,4.53858e+09,54.6048,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,2,2.98203,0,0.00578,3.9309,3.35342e+09,53.6547,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,3,0.841041,0.004062,0.003072,1.5479,1.189e+10,47.5601,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,3,2.29516,0.003072,0.003437,2.7735,4.357e+09,56.6425,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,3,2.28161,0,0.011927,3.1246,4.38286e+09,52.7313,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,3,3.01354,0,0.004739,3.4513,3.31836e+09,53.0937,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,4,0.788125,0.00302,0.002552,1.5063,1.26883e+10,50.7534,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,4,2.30406,0.00276,0.003125,2.9474,4.34016e+09,56.4236,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,4,2.15505,0,0.012343,2.823,4.64026e+09,55.8281,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,4,2.98677,0,0.004947,3.3709,3.3481e+09,53.5696,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,5,0.779531,0.003385,0.00276,1.2658,1.28282e+10,51.3129,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,5,2.22864,0.003489,0.003645,2.9353,4.48703e+09,58.3329,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,5,2.22734,0,0.012447,2.9799,4.48965e+09,54.0162,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,5,3.08786,0,0.004374,3.579,3.23848e+09,51.8158,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,6,0.816979,0.003854,0.003125,1.3277,1.22402e+10,48.9609,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,6,2.39328,0.003281,0.003489,3.171,4.17836e+09,54.3201,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,6,2.28927,0,0.012395,2.983,4.3682e+09,52.555,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,6,2.99057,0,0.005207,3.7738,3.34384e+09,53.5015,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,7,0.84776,0.003541,0.002864,1.2861,1.17958e+10,47.1832,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,7,2.2825,0.003333,0.002812,2.7488,4.38116e+09,56.9566,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,7,2.19068,0,0.012708,2.8811,4.5648e+09,54.9202,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,7,3.05135,0,0.004739,3.5292,3.27723e+09,52.4358,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,8,0.847864,0.003541,0.002656,1.6554,1.17943e+10,47.1774,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,8,2.27036,0.003125,0.003177,3.007,4.40458e+09,57.261,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,8,2.17609,0,0.012083,3.0716,4.59539e+09,55.2883,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,8,3.07364,0,0.005103,3.5775,3.25347e+09,52.0555,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,9,0.934218,0.006041,0.002864,1.3934,1.07041e+10,42.8166,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,9,2.21338,0.003697,0.00375,2.9835,4.51797e+09,58.7351,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,9,2.27885,0,0.012656,3.1867,4.38817e+09,52.7952,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,9,2.99078,0,0.004739,3.4699,3.34361e+09,53.4978,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,100000,0.800312,0.003541,0.002864,1.2388,1.24951e+10,49.9805,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,100000,2.52078,0.002968,0.003958,3.2148,3.96702e+09,55.539,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,100000,2.26474,0,0.011614,2.9631,4.41552e+09,53.1242,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,100000,6.07974,0,0.004426,6.6323,1.64481e+09,26.3169,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,0,0.854166,0.003229,0.002604,1.2501,1.17073e+10,46.8293,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,0,2.51891,0.003281,0.003125,2.9803,3.96998e+09,55.5804,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,0,2.27042,0,0.011718,2.8315,4.40448e+09,52.9914,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,0,6.47047,0,0.004947,6.9121,1.54548e+09,24.7277,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,1,0.774947,0.003593,0.003645,1.4694,1.29041e+10,51.6164,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,1,2.5325,0.003697,0.003125,3.0197,3.94867e+09,55.282,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,1,2.20354,0,0.012395,2.8164,4.53815e+09,54.5996,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,1,5.92786,0,0.005155,6.446,1.68695e+09,26.9912,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,2,0.796562,0.00401,0.00276,1.2199,1.2554e+10,50.2158,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,2,2.45797,0.003281,0.003541,2.9996,4.0684e+09,56.9583,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,2,2.23068,0,0.010625,2.8625,4.48294e+09,53.9354,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,2,6.105,0,0.004895,6.624,1.638e+09,26.208,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,3,0.77927,0.003802,0.002708,1.2015,1.28325e+10,51.3301,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,3,2.47094,0.002968,0.002864,2.9254,4.04705e+09,56.6594,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,3,2.24349,0,0.010833,2.9296,4.45734e+09,53.6274,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,3,5.92885,0,0.004634,6.4199,1.68667e+09,26.9867,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,4,0.879375,0.004062,0.002916,1.281,1.13717e+10,45.4869,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,4,2.55792,0.003645,0.003593,3.2767,3.90943e+09,54.7327,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,4,2.17927,0,0.012343,2.7449,4.58869e+09,55.2077,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,4,6.06661,0,0.005156,6.4894,1.64837e+09,26.3739,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,5,0.876927,0.003802,0.002708,1.3128,1.14035e+10,45.6138,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,5,2.63198,0.002968,0.002812,3.1311,3.79942e+09,53.1926,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,5,2.20714,0,0.012083,2.8622,4.53076e+09,54.5107,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,5,6.01672,0,0.005364,6.6751,1.66204e+09,26.5926,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,6,0.862187,0.005052,0.00276,1.3201,1.15984e+10,46.3936,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,6,2.56693,0.003437,0.003229,3.1341,3.89571e+09,54.5406,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,6,2.24781,0,0.011302,2.9173,4.44877e+09,53.5243,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,6,5.98792,0,0.005156,6.408,1.67003e+09,26.7205,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,7,0.85625,0.00427,0.00302,1.4094,1.16788e+10,46.7153,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,7,2.54625,0.003697,0.00302,3.2104,3.92734e+09,54.9835,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,7,2.16969,0,0.011614,2.753,4.60896e+09,55.4515,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,7,5.98937,0,0.004687,6.4952,1.66962e+09,26.714,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,8,0.86052,0.003697,0.002708,1.289,1.16209e+10,46.4835,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,8,2.61167,0.003333,0.002864,3.1817,3.82897e+09,53.6063,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,8,2.30661,0,0.010937,3.0529,4.33536e+09,52.1598,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,8,6.12667,0,0.005103,6.8527,1.63221e+09,26.1154,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,9,0.848229,0.003593,0.00276,1.2442,1.17893e+10,47.1571,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,9,2.64661,0.003541,0.003229,3.1421,3.77841e+09,52.8984,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,9,2.19734,0,0.010781,2.9088,4.55095e+09,54.7536,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,9,5.94234,0,0.005625,6.8049,1.68284e+09,26.9254,0
scan_filter_count,base,10000000,1,1,0,uniform,100000,0.804791,0.003854,0.002708,1.2222,1.24256e+10,49.7023,1
projection_expr_compact,base,10000000,1,1,0,uniform,100000,2.9312,0.003541,0.00302,3.3948,3.41158e+09,54.5852,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,100000,2.23146,0,0.010364,2.9205,4.48137e+09,53.9165,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,100000,15.9243,0,0.005051,16.5225,6.2797e+08,10.0475,0
scan_filter_count,base,10000000,1,1,0,uniform,0,0.767083,0.00302,0.002395,1.17,1.30364e+10,52.1456,1
projection_expr_compact,base,10000000,1,1,0,uniform,0,2.76047,0.003177,0.002864,3.7013,3.62257e+09,57.9612,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,0,2.21489,0,0.01302,2.8566,4.51489e+09,54.3197,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,0,16.4862,0,0.004635,17.0077,6.06566e+08,9.70506,0
scan_filter_count,base,10000000,1,1,0,uniform,1,0.785104,0.003802,0.002916,1.2322,1.27372e+10,50.9487,1
projection_expr_compact,base,10000000,1,1,0,uniform,1,2.80818,0.00302,0.004479,3.5566,3.56103e+09,56.9765,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,1,2.19839,0,0.011718,2.8306,4.54879e+09,54.7277,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,1,15.8382,0,0.00578,16.5623,6.31386e+08,10.1022,0
scan_filter_count,base,10000000,1,1,0,uniform,2,0.791145,0.003697,0.002604,1.2204,1.26399e+10,50.5596,1
projection_expr_compact,base,10000000,1,1,0,uniform,2,2.79625,0.003437,0.003385,3.5142,3.57622e+09,57.2195,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,2,2.20542,0,0.012343,2.8802,4.53429e+09,54.5532,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,2,15.8873,0,0.005259,16.6459,6.29434e+08,10.0709,0
scan_filter_count,base,10000000,1,1,0,uniform,3,0.84125,0.003593,0.002968,1.5853,1.18871e+10,47.5483,1
projection_expr_compact,base,10000000,1,1,0,uniform,3,2.93792,0.008489,0.003281,3.7167,3.40377e+09,54.4604,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,3,2.20427,0,0.01151,2.812,4.53665e+09,54.5816,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,3,15.9671,0,0.004218,16.4562,6.26286e+08,10.0206,0
scan_filter_count,base,10000000,1,1,0,uniform,4,0.808333,0.002916,0.002291,1.2703,1.23711e+10,49.4846,1
projection_expr_compact,base,10000000,1,1,0,uniform,4,2.75198,0.002916,0.002968,3.2808,3.63375e+09,58.14,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,4,2.24864,0,0.010989,3.1166,4.44712e+09,53.5044,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,4,15.8262,0,0.005572,16.9923,6.31864e+08,10.1098,0
scan_filter_count,base,10000000,1,1,0,uniform,5,0.775833,0.003697,0.002864,1.2479,1.28894e+10,51.5575,1
projection_expr_compact,base,10000000,1,1,0,uniform,5,3.07609,0.003125,0.003437,3.5555,3.25088e+09,52.014,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,5,2.33167,0,0.013229,3.1833,4.28878e+09,51.5994,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,5,15.8566,0,0.004895,16.4271,6.30654e+08,10.0905,0
scan_filter_count,base,10000000,1,1,0,uniform,6,0.835416,0.003489,0.002708,1.2285,1.19701e+10,47.8803,1
projection_expr_compact,base,10000000,1,1,0,uniform,6,2.77016,0.003697,0.002968,3.2651,3.60991e+09,57.7585,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,6,2.2337,0,0.012968,2.863,4.47688e+09,53.8625,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,6,15.9976,0,0.005415,16.641,6.25096e+08,10.0015,0
scan_filter_count,base,10000000,1,1,0,uniform,7,0.778385,0.003229,0.002864,1.225,1.28471e+10,51.3885,1
projection_expr_compact,base,10000000,1,1,0,uniform,7,2.8451,0.00302,0.00302,3.4492,3.51481e+09,56.237,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,7,2.20849,0,0.011979,3.3881,4.52798e+09,54.4773,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,7,16.4593,0,0.004634,16.9282,6.0756e+08,9.72097,0
scan_filter_count,base,10000000,1,1,0,uniform,8,0.770208,0.004166,0.002552,1.2502,1.29835e+10,51.934,1
projection_expr_compact,base,10000000,1,1,0,uniform,8,2.72307,0.005416,0.002864,3.2315,3.67232e+09,58.7572,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,8,2.18469,0,0.011666,2.8429,4.57731e+09,55.0708,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,8,16.0731,0,0.004895,16.7769,6.22157e+08,9.95451,0
scan_filter_count,base,10000000,1,1,0,uniform,9,0.840416,0.003697,0.002656,1.3277,1.18989e+10,47.5955,1
projection_expr_compact,base,10000000,1,1,0,uniform,9,2.71489,0.003125,0.002864,3.4684,3.68338e+09,58.9341,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,9,2.18016,0,0.012187,2.7365,4.58683e+09,55.1853,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,9,16.0351,0,0.004582,16.5478,6.23634e+08,9.97814,0
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,100000,0.838802,0.003645,0.002708,2.1374,1.19218e+10,47.6871,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,100000,0.831718,0.003385,0.003072,9.3816,1.20233e+10,144.328,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,100000,1.73792,0,0.012031,2.7264,5.75402e+09,69.228,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,100000,0.824479,0,0.004582,1.2967,1.21289e+10,194.062,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,0,0.957291,0.006614,0.003593,1.7103,1.04461e+10,41.7846,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,0,0.796822,0.003541,0.002864,1.2236,1.25499e+10,150.648,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,0,1.82422,0,0.012343,2.6882,5.4818e+09,65.9529,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,0,1.03838,0,0.00427,1.5206,9.63034e+09,154.085,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,1,0.761458,0.003645,0.002968,1.1565,1.31327e+10,52.5308,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,1,0.804947,0.003333,0.00276,1.3759,1.24232e+10,149.128,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,1,1.79411,0,0.012135,2.4261,5.57378e+09,67.0596,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,1,0.844427,0,0.00453,1.2572,1.18423e+10,189.478,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,2,0.770104,0.004479,0.002656,1.2752,1.29853e+10,51.941,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,2,0.842135,0.003697,0.002708,1.6922,1.18746e+10,142.542,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,2,1.77604,0,0.010989,2.4825,5.6305e+09,67.742,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,2,1.00239,0,0.004686,1.4469,9.97611e+09,159.618,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,3,0.796927,0.004427,0.00276,1.1919,1.25482e+10,50.1928,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,3,0.81901,0.004583,0.002968,1.2285,1.22099e+10,146.567,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,3,1.88432,0,0.01177,2.546,5.30695e+09,63.8492,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,3,0.912135,0,0.00453,1.3308,1.09633e+10,175.413,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,4,1.01698,0.004114,0.00302,1.4028,9.83304e+09,39.3322,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,4,0.962916,0.003385,0.003333,1.4427,1.03851e+10,124.663,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,4,1.97042,0,0.011406,2.7621,5.07507e+09,61.0594,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,4,0.885052,0,0.00427,1.3605,1.12988e+10,180.78,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,5,0.966041,0.003385,0.003385,1.4395,1.03515e+10,41.4061,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,5,0.840937,0.003645,0.003958,1.2978,1.18915e+10,142.746,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,5,1.88193,0,0.011145,2.6899,5.3137e+09,63.9305,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,5,0.874635,0,0.00453,1.3666,1.14333e+10,182.934,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,6,0.857604,0.003281,0.007291,1.3155,1.16604e+10,46.6416,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,6,0.870312,0.003958,0.00302,1.3637,1.14901e+10,137.928,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,6,1.8613,0,0.014947,2.6166,5.37258e+09,64.6389,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,6,0.953697,0,0.00453,1.4677,1.04855e+10,167.768,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,7,0.868072,0.003437,0.002395,1.2865,1.15198e+10,46.0791,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,7,0.88,0.003281,0.002447,1.341,1.13636e+10,136.409,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,7,1.71083,0,0.010364,2.3494,5.84511e+09,70.3239,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,7,0.917031,0,0.004478,1.3415,1.09048e+10,174.476,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,8,0.758958,0.003437,0.002343,1.5041,1.3176e+10,52.7038,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,8,0.87,0.005468,0.0025,1.3523,1.14943e+10,137.977,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,8,1.78276,0,0.01151,2.5469,5.60928e+09,67.4867,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,8,0.833177,0,0.004686,1.3333,1.20023e+10,192.036,1
scan_filter_count,base,10000000,0.001,0.0010001,0,uniform,9,0.759739,0.002968,0.002656,1.2615,1.31624e+10,52.6497,1
projection_expr_compact,base,10000000,0.001,0.0010001,0,uniform,9,0.856614,0.00375,0.002812,1.2815,1.16739e+10,140.133,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.001,0.0010001,0,uniform,9,1.78151,0,0.011354,2.4668,5.61322e+09,67.534,1
groupby_sum_count,fixedpoint_atomics,10000000,0.001,0.0010001,8,uniform,9,0.848229,0,0.004218,1.3105,1.17893e+10,188.628,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,100000,0.794635,0.003437,0.002239,1.2556,1.25844e+10,50.3376,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,100000,2.03292,0.005572,0.002447,2.4982,4.91904e+09,59.226,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,100000,2.04146,0,0.010989,2.7531,4.89846e+09,58.9346,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,100000,1.19177,0,0.004842,1.6441,8.39088e+09,134.254,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,0,1.21891,0.00375,0.0025,1.6261,8.20408e+09,32.8163,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,0,1.03828,0.002968,0.002968,1.777,9.6313e+09,115.962,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,0,1.83182,0,0.012343,2.5467,5.45905e+09,65.6791,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,0,1.5101,0,0.004634,1.949,6.62206e+09,105.953,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,1,1.14656,0.003437,0.002447,1.5808,8.72173e+09,34.8869,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,1,1.04776,0.003437,0.00276,1.5442,9.54417e+09,114.913,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,1,1.8287,0,0.01177,2.5229,5.46837e+09,65.7914,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,1,1.23042,0,0.008384,1.6721,8.12733e+09,130.037,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,2,1.20713,0.003802,0.002552,1.6489,8.28408e+09,33.1363,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,2,1.1101,0.002916,0.0025,1.522,9.00817e+09,108.46,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,2,1.85583,0,0.012239,2.4082,5.38842e+09,64.8294,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,2,1.1813,0,0.004218,1.597,8.46524e+09,135.444,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,3,1.15979,0.003489,0.002604,1.706,8.62224e+09,34.489,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,3,1.09568,0.00375,0.002552,1.6077,9.12678e+09,109.888,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,3,1.84802,0,0.011093,2.6066,5.4112e+09,65.1035,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,3,1.24245,0,0.004218,1.7488,8.04863e+09,128.778,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,4,1.12552,0.003437,0.002239,1.4761,8.88478e+09,35.5391,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,4,1.17297,0.003385,0.002708,1.949,8.52538e+09,102.647,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,4,1.95141,0,0.010781,2.6465,5.12451e+09,61.6543,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,4,1.15682,0,0.004426,1.6831,8.64437e+09,138.31,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,5,1.15547,0.003906,0.002604,1.5812,8.6545e+09,34.618,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,5,1.02411,0.004531,0.00276,1.4841,9.76454e+09,117.566,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,5,1.85823,0,0.012656,2.4284,5.38147e+09,64.7458,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,5,1.15068,0,0.00427,1.6477,8.69054e+09,139.049,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,6,1.12547,0.002864,0.002447,1.5455,8.88519e+09,35.5408,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,6,1.07635,0.00276,0.002604,1.4914,9.29062e+09,111.86,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,6,1.85651,0,0.011093,2.3986,5.38645e+09,64.8057,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,6,1.22578,0,0.004218,1.8275,8.15806e+09,130.529,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,7,1.1726,0.003229,0.002447,1.589,8.52803e+09,34.1121,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,7,1.12583,0.003645,0.002708,1.5399,8.88231e+09,106.944,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,7,1.85,0,0.01177,2.5475,5.40541e+09,65.0338,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,7,1.2274,0,0.00453,1.8275,8.14734e+09,130.357,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,8,1.14281,0.003385,0.002656,1.6266,8.75035e+09,35.0014,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,8,1.06255,0.00302,0.002708,1.5791,9.4113e+09,113.313,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,8,1.89094,0,0.012552,2.5736,5.28838e+09,63.6259,1
